date,year,month,hour,holiday,weekday,working,weather_type,temp,feels_like,humidity,windspeed,count
10/23/11,0,10,11,0,0,0,1,18.86,23.1795,0.72,11.0014,333
10/23/11,0,10,12,0,0,0,1,20.5,24.7248,0.59,16.9979,413
10/23/11,0,10,13,0,0,0,1,21.32,25.5,0.55,12.998,415
10/23/11,0,10,14,0,0,0,1,21.32,25.5,0.55,15.0013,408
10/23/11,0,10,15,0,0,0,1,21.32,25.5,0.52,11.0014,387
10/23/11,0,10,16,0,0,0,1,21.32,25.5,0.55,12.998,405
10/23/11,0,10,17,0,0,0,1,20.5,24.7248,0.63,8.9981,340
10/23/11,0,10,18,0,0,0,1,20.5,24.7248,0.63,7.0015,284
10/23/11,0,10,19,0,0,0,1,18.86,23.1795,0.77,0,193
10/23/11,0,10,20,0,0,0,1,18.04,22.4094,0.72,6.0032,144
10/23/11,0,10,21,0,0,0,1,18.04,22.4094,0.72,6.0032,99
10/23/11,0,10,22,0,0,0,1,17.22,21.6342,0.77,7.0015,94
10/23/11,0,10,23,0,0,0,1,17.22,21.6342,0.77,11.0014,49
10/24/11,0,10,0,0,1,1,1,17.22,21.6342,0.77,0,32
10/24/11,0,10,1,0,1,1,1,16.4,20.8641,0.82,8.9981,15
10/24/11,0,10,2,0,1,1,1,16.4,20.8641,0.87,7.0015,7
10/24/11,0,10,3,0,1,1,1,16.4,20.8641,0.82,6.0032,4
10/24/11,0,10,4,0,1,1,1,16.4,20.8641,0.82,0,6
10/24/11,0,10,5,0,1,1,1,15.58,20.0889,0.87,0,21
10/24/11,0,10,6,0,1,1,1,16.4,20.8641,0.87,7.0015,86
10/24/11,0,10,7,0,1,1,2,15.58,20.0889,0.94,7.0015,285
10/24/11,0,10,8,0,1,1,2,17.22,21.6342,0.88,11.0014,398
10/24/11,0,10,9,0,1,1,2,18.04,22.4094,0.82,11.0014,195
10/24/11,0,10,10,0,1,1,2,18.86,23.1795,0.82,16.9979,129
10/24/11,0,10,11,0,1,1,2,20.5,24.7248,0.72,11.0014,168
10/24/11,0,10,12,0,1,1,2,21.32,25.5,0.68,7.0015,220
10/24/11,0,10,13,0,1,1,2,22.14,26.2752,0.64,15.0013,198
10/24/11,0,10,14,0,1,1,2,22.14,26.2752,0.64,12.998,206
10/24/11,0,10,15,0,1,1,1,22.96,27.0453,0.6,11.0014,177
10/24/11,0,10,16,0,1,1,1,22.14,26.2752,0.64,12.998,310
10/24/11,0,10,17,0,1,1,1,21.32,25.5,0.68,8.9981,614
10/24/11,0,10,18,0,1,1,1,22.14,26.2752,0.6,6.0032,486
10/24/11,0,10,19,0,1,1,3,19.68,23.9547,0.82,0,237
10/24/11,0,10,20,0,1,1,1,19.68,23.9547,0.82,7.0015,129
10/24/11,0,10,21,0,1,1,1,18.86,23.1795,0.87,7.0015,126
10/24/11,0,10,22,0,1,1,1,19.68,23.9547,0.75,11.0014,79
10/24/11,0,10,23,0,1,1,1,18.86,23.1795,0.77,6.0032,59
10/25/11,0,10,0,0,2,1,1,18.04,22.4094,0.77,8.9981,30
10/25/11,0,10,1,0,2,1,1,18.04,22.4094,0.77,8.9981,11
10/25/11,0,10,2,0,2,1,1,17.22,21.6342,0.82,8.9981,5
10/25/11,0,10,3,0,2,1,1,16.4,20.8641,0.87,0,4
10/25/11,0,10,4,0,2,1,1,15.58,20.0889,0.87,8.9981,5
10/25/11,0,10,5,0,2,1,1,15.58,20.0889,0.87,8.9981,24
10/25/11,0,10,6,0,2,1,1,15.58,20.0889,0.82,7.0015,98
10/25/11,0,10,7,0,2,1,1,16.4,20.8641,0.76,12.998,314
10/25/11,0,10,8,0,2,1,1,18.04,22.4094,0.72,0,408
10/25/11,0,10,9,0,2,1,1,19.68,23.9547,0.55,15.0013,223
10/25/11,0,10,10,0,2,1,1,20.5,24.7248,0.51,16.9979,128
10/25/11,0,10,11,0,2,1,1,21.32,25.5,0.48,19.0012,166
10/25/11,0,10,12,0,2,1,1,22.14,26.2752,0.39,23.9994,200
10/25/11,0,10,13,0,2,1,1,22.96,27.0453,0.37,26.0027,198
10/25/11,0,10,14,0,2,1,1,22.96,27.0453,0.4,16.9979,200
10/25/11,0,10,15,0,2,1,1,22.96,27.0453,0.37,7.0015,234
10/25/11,0,10,16,0,2,1,1,22.96,27.0453,0.37,12.998,285
10/25/11,0,10,17,0,2,1,1,22.96,27.0453,0.37,7.0015,585
10/25/11,0,10,18,0,2,1,1,21.32,25.5,0.42,7.0015,518
10/25/11,0,10,19,0,2,1,1,19.68,23.9547,0.67,12.998,338
10/25/11,0,10,20,0,2,1,1,18.86,23.1795,0.67,7.0015,248
10/25/11,0,10,21,0,2,1,1,18.04,22.4094,0.72,8.9981,201
10/25/11,0,10,22,0,2,1,1,18.86,23.1795,0.67,12.998,170
10/25/11,0,10,23,0,2,1,1,18.04,22.4094,0.72,8.9981,94
10/26/11,0,10,0,0,3,1,1,18.04,22.4094,0.72,12.998,32
10/26/11,0,10,1,0,3,1,1,18.04,22.4094,0.67,16.9979,12
10/26/11,0,10,2,0,3,1,1,18.04,22.4094,0.67,11.0014,3
10/26/11,0,10,3,0,3,1,1,18.04,22.4094,0.67,15.0013,3
10/26/11,0,10,4,0,3,1,1,17.22,21.6342,0.71,16.9979,5
10/26/11,0,10,5,0,3,1,1,17.22,21.6342,0.71,15.0013,21
10/26/11,0,10,6,0,3,1,1,17.22,21.6342,0.71,15.0013,92
10/26/11,0,10,7,0,3,1,1,17.22,21.6342,0.71,11.0014,299
10/26/11,0,10,8,0,3,1,2,18.04,22.4094,0.67,12.998,464
10/26/11,0,10,9,0,3,1,2,19.68,23.9547,0.63,15.0013,240
10/26/11,0,10,10,0,3,1,2,21.32,25.5,0.62,16.9979,131
10/26/11,0,10,11,0,3,1,1,21.32,25.5,0.59,22.0028,155
10/26/11,0,10,12,0,3,1,3,23.78,27.8205,0.53,15.0013,194
10/26/11,0,10,13,0,3,1,3,22.96,27.0453,0.6,7.0015,82
10/26/11,0,10,14,0,3,1,2,21.32,25.5,0.77,0,66
10/26/11,0,10,15,0,3,1,2,21.32,25.5,0.77,0,70
10/26/11,0,10,16,0,3,1,2,21.32,25.5,0.77,6.0032,213
10/26/11,0,10,17,0,3,1,2,21.32,25.5,0.77,7.0015,454
10/26/11,0,10,18,0,3,1,1,21.32,25.5,0.77,11.0014,453
10/26/11,0,10,19,0,3,1,1,20.5,24.7248,0.82,0,331
10/26/11,0,10,20,0,3,1,1,20.5,24.7248,0.88,0,207
10/26/11,0,10,21,0,3,1,2,21.32,25.5,0.77,0,157
10/26/11,0,10,22,0,3,1,2,19.68,23.9547,0.88,6.0032,135
10/26/11,0,10,23,0,3,1,2,19.68,23.9547,0.88,6.0032,75
10/27/11,0,10,0,0,4,1,1,18.86,23.1795,0.94,0,26
10/27/11,0,10,1,0,4,1,1,18.86,23.1795,0.94,0,11
10/27/11,0,10,2,0,4,1,3,18.86,23.1795,0.94,0,8
10/27/11,0,10,3,0,4,1,3,18.86,23.1795,0.94,0,4
10/27/11,0,10,4,0,4,1,3,19.68,23.9547,0.88,0,4
10/27/11,0,10,5,0,4,1,3,19.68,23.9547,0.88,6.0032,15
10/27/11,0,10,6,0,4,1,3,20.5,24.7248,0.82,0,46
10/27/11,0,10,7,0,4,1,2,18.86,23.1795,0.94,6.0032,137
10/27/11,0,10,8,0,4,1,3,19.68,23.9547,0.88,12.998,316
10/27/11,0,10,9,0,4,1,2,20.5,24.7248,0.82,11.0014,171
10/27/11,0,10,10,0,4,1,3,20.5,24.7248,0.88,12.998,62
10/27/11,0,10,11,0,4,1,3,20.5,24.7248,0.88,8.9981,52
10/27/11,0,10,12,0,4,1,3,20.5,24.7248,0.88,8.9981,53
10/27/11,0,10,13,0,4,1,2,20.5,24.7248,0.88,11.0014,74
10/27/11,0,10,14,0,4,1,2,21.32,25.5,0.83,0,92
10/27/11,0,10,15,0,4,1,2,21.32,25.5,0.83,7.0015,107
10/27/11,0,10,16,0,4,1,2,22.96,27.0453,0.73,11.0014,207
10/27/11,0,10,17,0,4,1,2,20.5,24.7248,0.72,31.0009,322
10/27/11,0,10,18,0,4,1,2,19.68,23.9547,0.67,31.0009,240
10/27/11,0,10,19,0,4,1,2,18.04,22.4094,0.67,31.0009,219
10/27/11,0,10,20,0,4,1,1,17.22,21.6342,0.67,32.9975,182
10/27/11,0,10,21,0,4,1,1,16.4,20.8641,0.62,35.0008,132
10/27/11,0,10,22,0,4,1,1,14.76,16.2282,0.66,32.9975,111
10/27/11,0,10,23,0,4,1,1,13.94,15.453,0.61,27.9993,68
10/28/11,0,10,0,0,5,1,1,13.94,16.2282,0.66,16.9979,44
10/28/11,0,10,1,0,5,1,1,13.12,15.453,0.66,16.9979,16
10/28/11,0,10,2,0,5,1,1,13.12,15.453,0.66,19.0012,4
10/28/11,0,10,3,0,5,1,1,12.3,14.6829,0.7,19.0012,8
10/28/11,0,10,4,0,5,1,1,12.3,14.6829,0.65,19.0012,10
10/28/11,0,10,5,0,5,1,2,12.3,14.6829,0.61,16.9979,25
10/28/11,0,10,6,0,5,1,1,11.48,13.9077,0.65,16.9979,75
10/28/11,0,10,7,0,5,1,1,11.48,13.9077,0.65,16.9979,205
10/28/11,0,10,8,0,5,1,1,12.3,14.6829,0.61,19.0012,374
10/28/11,0,10,9,0,5,1,1,13.12,15.453,0.57,15.0013,229
10/28/11,0,10,10,0,5,1,1,13.94,16.2282,0.57,15.0013,130
10/28/11,0,10,11,0,5,1,1,14.76,17.7735,0.5,15.0013,168
10/28/11,0,10,12,0,5,1,2,15.58,20.0889,0.4,11.0014,213
10/28/11,0,10,13,0,5,1,2,15.58,20.0889,0.42,15.0013,228
10/28/11,0,10,14,0,5,1,2,14.76,17.7735,0.46,12.998,185
10/28/11,0,10,15,0,5,1,2,14.76,16.9983,0.43,16.9979,215
10/28/11,0,10,16,0,5,1,2,14.76,17.7735,0.46,11.0014,308
10/28/11,0,10,17,0,5,1,2,14.76,17.7735,0.5,8.9981,446
10/28/11,0,10,18,0,5,1,2,14.76,17.7735,0.53,11.0014,368
10/28/11,0,10,19,0,5,1,2,14.76,17.7735,0.5,8.9981,204
10/28/11,0,10,20,0,5,1,3,13.94,16.2282,0.61,15.0013,143
10/28/11,0,10,21,0,5,1,3,13.12,16.2282,0.7,11.0014,74
10/28/11,0,10,22,0,5,1,3,12.3,14.6829,0.75,19.0012,36
10/28/11,0,10,23,0,5,1,3,12.3,13.9077,0.81,22.0028,39
10/29/11,0,10,0,0,6,0,3,11.48,13.1376,0.87,19.9995,19
10/29/11,0,10,1,0,6,0,3,12.3,13.9077,0.87,19.9995,18
10/29/11,0,10,2,0,6,0,3,12.3,13.9077,0.87,19.9995,17
10/29/11,0,10,3,0,6,0,3,12.3,13.9077,0.81,27.9993,8
10/29/11,0,10,4,0,6,0,3,12.3,13.9077,0.81,27.9993,1
10/29/11,0,10,5,0,6,0,3,10.66,11.5923,0.93,23.9994,1
10/29/11,0,10,6,0,6,0,3,10.66,11.5923,0.87,23.9994,5
10/29/11,0,10,7,0,6,0,3,10.66,11.5923,0.87,23.9994,7
10/29/11,0,10,8,0,6,0,3,11.48,13.1376,0.87,23.9994,20
10/29/11,0,10,9,0,6,0,3,11.48,13.1376,0.87,23.9994,20
10/29/11,0,10,10,0,6,0,3,10.66,11.5923,0.93,22.0028,12
10/29/11,0,10,11,0,6,0,3,10.66,11.5923,0.93,26.0027,27
10/29/11,0,10,12,0,6,0,3,9.84,10.047,0.87,32.9975,50
10/29/11,0,10,13,0,6,0,3,9.84,10.047,0.87,35.0008,30
10/29/11,0,10,14,0,6,0,3,9.84,10.047,0.87,30.0026,29
10/29/11,0,10,15,0,6,0,3,9.02,10.8171,0.93,16.9979,41
10/29/11,0,10,16,0,6,0,3,9.02,10.047,0.93,22.0028,22
10/29/11,0,10,17,0,6,0,3,9.02,10.047,0.93,22.0028,31
10/29/11,0,10,18,0,6,0,3,9.02,10.047,0.93,22.0028,43
10/29/11,0,10,19,0,6,0,1,9.84,10.8171,0.87,23.9994,39
10/29/11,0,10,20,0,6,0,1,9.84,10.8171,0.87,23.9994,47
10/29/11,0,10,21,0,6,0,1,9.84,10.8171,0.87,23.9994,50
10/29/11,0,10,22,0,6,0,1,9.02,10.8171,0.87,15.0013,54
10/29/11,0,10,23,0,6,0,1,9.02,11.5923,0.87,12.998,36
10/30/11,0,10,0,0,0,0,1,9.02,10.8171,0.87,15.0013,54
10/30/11,0,10,1,0,0,0,1,9.02,10.8171,0.87,16.9979,43
10/30/11,0,10,2,0,0,0,1,9.02,10.8171,0.87,19.0012,50
10/30/11,0,10,3,0,0,0,1,9.84,10.8171,0.75,23.9994,33
10/30/11,0,10,4,0,0,0,1,9.02,10.047,0.8,22.0028,11
10/30/11,0,10,5,0,0,0,1,9.84,10.8171,0.75,19.9995,4
10/30/11,0,10,6,0,0,0,1,9.84,11.5923,0.75,16.9979,10
10/30/11,0,10,7,0,0,0,1,9.84,14.6829,0.75,0,22
10/30/11,0,10,8,0,0,0,1,10.66,13.1376,0.7,15.0013,80
10/30/11,0,10,9,0,0,0,1,12.3,14.6829,0.65,16.9979,147
10/30/11,0,10,10,0,0,0,1,13.12,16.9983,0.61,6.0032,178
10/30/11,0,10,11,0,0,0,1,14.76,17.7735,0.53,15.0013,240
10/30/11,0,10,12,0,0,0,1,15.58,20.0889,0.5,12.998,314
10/30/11,0,10,13,0,0,0,1,16.4,20.8641,0.43,15.0013,345
10/30/11,0,10,14,0,0,0,1,17.22,21.6342,0.38,12.998,300
10/30/11,0,10,15,0,0,0,1,17.22,21.6342,0.35,11.0014,290
10/30/11,0,10,16,0,0,0,1,17.22,21.6342,0.32,8.9981,320
10/30/11,0,10,17,0,0,0,1,16.4,20.8641,0.35,7.0015,245
10/30/11,0,10,18,0,0,0,1,14.76,17.7735,0.4,8.9981,213
10/30/11,0,10,19,0,0,0,1,22.96,27.0453,0.49,19.9995,153
10/30/11,0,10,20,0,0,0,1,13.94,18.5436,0.57,0,92
10/30/11,0,10,21,0,0,0,1,13.12,17.7735,0.66,0,79
10/30/11,0,10,22,0,0,0,1,12.3,16.9983,0.75,0,71
10/30/11,0,10,23,0,0,0,1,10.66,15.453,0.87,0,37
10/31/11,0,10,0,0,1,1,1,10.66,15.453,0.87,0,23
10/31/11,0,10,1,0,1,1,1,10.66,15.453,0.81,0,13
10/31/11,0,10,2,0,1,1,1,9.84,14.6829,0.87,0,3
10/31/11,0,10,3,0,1,1,1,9.84,13.1376,0.87,7.0015,3
10/31/11,0,10,4,0,1,1,1,9.84,14.6829,0.87,0,6
10/31/11,0,10,5,0,1,1,1,9.02,13.9077,0.93,0,18
10/31/11,0,10,6,0,1,1,1,9.84,14.6829,0.87,0,86
10/31/11,0,10,7,0,1,1,1,9.84,14.6829,0.93,0,227
10/31/11,0,10,8,0,1,1,2,11.48,16.2282,0.87,0,372
10/31/11,0,10,9,0,1,1,2,13.12,16.2282,0.76,11.0014,211
10/31/11,0,10,10,0,1,1,2,14.76,17.7735,0.57,11.0014,105
10/31/11,0,10,11,0,1,1,1,16.4,20.8641,0.5,8.9981,128
10/31/11,0,10,12,0,1,1,1,17.22,21.6342,0.44,15.0013,170
10/31/11,0,10,13,0,1,1,2,18.04,22.4094,0.44,15.0013,152
10/31/11,0,10,14,0,1,1,2,18.04,22.4094,0.47,15.0013,141
10/31/11,0,10,15,0,1,1,1,18.04,22.4094,0.47,11.0014,168
10/31/11,0,10,16,0,1,1,1,17.22,21.6342,0.54,11.0014,272
10/31/11,0,10,17,0,1,1,1,17.22,21.6342,0.54,8.9981,486
10/31/11,0,10,18,0,1,1,1,16.4,20.8641,0.66,6.0032,422
10/31/11,0,10,19,0,1,1,1,16.4,20.8641,0.66,6.0032,238
10/31/11,0,10,20,0,1,1,1,16.4,20.8641,0.66,6.0032,172
10/31/11,0,10,21,0,1,1,2,14.76,17.7735,0.76,12.998,116
10/31/11,0,10,22,0,1,1,2,14.76,17.7735,0.76,12.998,85
10/31/11,0,10,23,0,1,1,2,14.76,17.7735,0.76,12.998,52
11/1/11,0,11,0,0,2,1,2,14.76,17.7735,0.87,11.0014,21
11/1/11,0,11,1,0,2,1,1,14.76,17.7735,0.81,8.9981,11
11/1/11,0,11,2,0,2,1,2,14.76,17.7735,0.81,11.0014,4
11/1/11,0,11,3,0,2,1,2,14.76,17.7735,0.81,8.9981,6
11/1/11,0,11,4,0,2,1,1,13.94,16.2282,0.81,15.0013,8
11/1/11,0,11,5,0,2,1,1,13.12,16.2282,0.81,12.998,18
11/1/11,0,11,6,0,2,1,1,13.12,16.2282,0.81,12.998,93
11/1/11,0,11,7,0,2,1,1,13.94,16.9983,0.76,12.998,254
11/1/11,0,11,8,0,2,1,1,14.76,16.9983,0.71,16.9979,419
11/1/11,0,11,9,0,2,1,1,16.4,20.8641,0.66,11.0014,222
11/1/11,0,11,10,0,2,1,1,18.04,22.4094,0.62,8.9981,135
11/1/11,0,11,11,0,2,1,1,18.86,23.1795,0.63,7.0015,117
11/1/11,0,11,12,0,2,1,1,20.5,24.7248,0.48,6.0032,176
11/1/11,0,11,13,0,2,1,1,19.68,23.9547,0.55,12.998,167
11/1/11,0,11,14,0,2,1,1,20.5,24.7248,0.48,16.9979,150
11/1/11,0,11,15,0,2,1,1,20.5,24.7248,0.45,8.9981,186
11/1/11,0,11,16,0,2,1,1,19.68,23.9547,0.44,11.0014,298
11/1/11,0,11,17,0,2,1,1,18.04,22.4094,0.54,11.0014,506
11/1/11,0,11,18,0,2,1,1,17.22,21.6342,0.58,7.0015,460
11/1/11,0,11,19,0,2,1,1,17.22,21.6342,0.58,6.0032,313
11/1/11,0,11,20,0,2,1,1,16.4,20.8641,0.71,0,209
11/1/11,0,11,21,0,2,1,1,14.76,19.3188,0.81,0,127
11/1/11,0,11,22,0,2,1,1,14.76,19.3188,0.81,0,96
11/1/11,0,11,23,0,2,1,1,13.94,18.5436,0.87,0,72
11/2/11,0,11,0,0,3,1,1,13.12,17.7735,0.87,0,19
11/2/11,0,11,1,0,3,1,1,12.3,16.9983,0.87,0,10
11/2/11,0,11,2,0,3,1,1,12.3,16.9983,0.87,0,2
11/2/11,0,11,3,0,3,1,1,12.3,16.9983,0.75,0,2
11/2/11,0,11,4,0,3,1,1,12.3,16.9983,0.87,0,4
11/2/11,0,11,5,0,3,1,1,12.3,16.9983,0.81,0,27
11/2/11,0,11,6,0,3,1,1,12.3,16.9983,0.81,0,92
11/2/11,0,11,7,0,3,1,1,12.3,16.9983,0.81,0,251
11/2/11,0,11,8,0,3,1,1,13.12,17.7735,0.87,0,472
11/2/11,0,11,9,0,3,1,1,13.94,18.5436,0.87,0,228
11/2/11,0,11,10,0,3,1,1,16.4,20.8641,0.71,6.0032,133
11/2/11,0,11,11,0,3,1,1,17.22,21.6342,0.71,8.9981,144
11/2/11,0,11,12,0,3,1,1,18.86,23.1795,0.55,11.0014,189
11/2/11,0,11,13,0,3,1,1,19.68,23.9547,0.48,11.0014,161
11/2/11,0,11,14,0,3,1,1,20.5,24.7248,0.45,11.0014,172
11/2/11,0,11,15,0,3,1,1,19.68,23.9547,0.51,11.0014,187
11/2/11,0,11,16,0,3,1,1,19.68,23.9547,0.51,7.0015,266
11/2/11,0,11,17,0,3,1,1,18.04,22.4094,0.62,12.998,553
11/2/11,0,11,18,0,3,1,1,17.22,21.6342,0.71,11.0014,479
11/2/11,0,11,19,0,3,1,1,16.4,20.8641,0.76,8.9981,282
11/2/11,0,11,20,0,3,1,1,16.4,20.8641,0.66,8.9981,182
11/2/11,0,11,21,0,3,1,1,15.58,20.0889,0.71,8.9981,168
11/2/11,0,11,22,0,3,1,1,14.76,17.7735,0.71,8.9981,106
11/2/11,0,11,23,0,3,1,1,14.76,18.5436,0.76,6.0032,57
11/3/11,0,11,0,0,4,1,1,14.76,18.5436,0.76,6.0032,31
11/3/11,0,11,1,0,4,1,1,13.94,16.9983,0.81,8.9981,15
11/3/11,0,11,2,0,4,1,1,13.94,16.9983,0.76,8.9981,7
11/3/11,0,11,3,0,4,1,1,13.94,16.9983,0.81,8.9981,5
11/3/11,0,11,4,0,4,1,1,13.12,16.9983,0.81,6.0032,4
11/3/11,0,11,5,0,4,1,1,13.12,16.9983,0.81,8.9981,28
11/3/11,0,11,6,0,4,1,1,13.94,16.9983,0.76,12.998,99
11/3/11,0,11,7,0,4,1,2,13.12,16.9983,0.81,6.0032,292
11/3/11,0,11,8,0,4,1,2,13.94,17.7735,0.81,6.0032,402
11/3/11,0,11,9,0,4,1,2,14.76,17.7735,0.81,12.998,164
11/3/11,0,11,10,0,4,1,2,16.4,20.8641,0.76,12.998,110
11/3/11,0,11,11,0,4,1,1,18.04,22.4094,0.67,12.998,120
11/3/11,0,11,12,0,4,1,1,20.5,24.7248,0.51,12.998,179
11/3/11,0,11,13,0,4,1,2,21.32,25.5,0.48,16.9979,169
11/3/11,0,11,14,0,4,1,1,21.32,25.5,0.52,11.0014,152
11/3/11,0,11,15,0,4,1,1,21.32,25.5,0.52,11.0014,162
11/3/11,0,11,16,0,4,1,1,21.32,25.5,0.48,12.998,267
11/3/11,0,11,17,0,4,1,1,19.68,23.9547,0.55,6.0032,498
11/3/11,0,11,18,0,4,1,1,18.86,23.1795,0.63,8.9981,433
11/3/11,0,11,19,0,4,1,1,18.04,22.4094,0.67,6.0032,252
11/3/11,0,11,20,0,4,1,1,17.22,21.6342,0.71,7.0015,209
11/3/11,0,11,21,0,4,1,1,16.4,20.8641,0.76,8.9981,144
11/3/11,0,11,22,0,4,1,1,16.4,20.8641,0.82,0,137
11/3/11,0,11,23,0,4,1,1,16.4,20.8641,0.82,6.0032,95
11/4/11,0,11,0,0,5,1,2,16.4,20.8641,0.82,0,43
11/4/11,0,11,1,0,5,1,2,16.4,20.8641,0.82,0,17
11/4/11,0,11,2,0,5,1,2,16.4,20.8641,0.76,0,10
11/4/11,0,11,3,0,5,1,2,15.58,20.0889,0.87,11.0014,8
11/4/11,0,11,4,0,5,1,2,15.58,20.0889,0.87,6.0032,7
11/4/11,0,11,5,0,5,1,2,15.58,20.0889,0.87,0,23
11/4/11,0,11,6,0,5,1,2,15.58,20.0889,0.87,6.0032,66
11/4/11,0,11,7,0,5,1,2,16.4,20.8641,0.86,15.0013,245
11/4/11,0,11,8,0,5,1,2,16.4,20.8641,0.87,23.9994,395
11/4/11,0,11,9,0,5,1,2,17.22,21.6342,0.71,31.0009,254
11/4/11,0,11,10,0,5,1,2,17.22,21.6342,0.71,22.0028,134
11/4/11,0,11,11,0,5,1,2,18.04,22.4094,0.67,30.0026,162
11/4/11,0,11,12,0,5,1,2,19.68,23.9547,0.55,32.9975,197
11/4/11,0,11,13,0,5,1,1,18.04,22.4094,0.51,27.9993,194
11/4/11,0,11,14,0,5,1,1,18.04,22.4094,0.47,19.9995,201
11/4/11,0,11,15,0,5,1,1,18.86,23.1795,0.44,26.0027,237
11/4/11,0,11,16,0,5,1,1,18.86,23.1795,0.36,26.0027,290
11/4/11,0,11,17,0,5,1,1,17.22,21.6342,0.38,23.9994,480
11/4/11,0,11,18,0,5,1,1,17.22,21.6342,0.32,31.0009,374
11/4/11,0,11,19,0,5,1,1,16.4,20.8641,0.37,23.9994,196
11/4/11,0,11,20,0,5,1,1,14.76,16.9983,0.43,19.0012,186
11/4/11,0,11,21,0,5,1,1,13.94,16.2282,0.46,16.9979,123
11/4/11,0,11,22,0,5,1,1,13.94,15.453,0.46,22.0028,115
11/4/11,0,11,23,0,5,1,1,13.12,15.453,0.49,22.0028,89
11/5/11,0,11,0,0,6,0,1,13.12,14.6829,0.45,23.9994,52
11/5/11,0,11,1,0,6,0,1,13.12,15.453,0.45,19.9995,62
11/5/11,0,11,2,0,6,0,1,12.3,13.9077,0.52,22.0028,31
11/5/11,0,11,3,0,6,0,1,12.3,13.9077,0.52,19.9995,8
11/5/11,0,11,4,0,6,0,1,11.48,13.1376,0.56,22.0028,8
11/5/11,0,11,5,0,6,0,1,10.66,11.5923,0.6,22.0028,2
11/5/11,0,11,6,0,6,0,1,10.66,12.3624,0.6,16.9979,23
11/5/11,0,11,7,0,6,0,1,10.66,12.3624,0.6,19.0012,34
11/5/11,0,11,8,0,6,0,1,11.48,13.1376,0.56,22.0028,84
11/5/11,0,11,9,0,6,0,1,12.3,13.9077,0.56,19.9995,141
11/5/11,0,11,10,0,6,0,1,13.12,15.453,0.53,16.9979,227
11/5/11,0,11,11,0,6,0,1,14.76,18.5436,0.46,7.0015,238
11/5/11,0,11,12,0,6,0,1,14.76,17.7735,0.46,11.0014,372
11/5/11,0,11,13,0,6,0,1,16.4,20.8641,0.37,7.0015,355
11/5/11,0,11,14,0,6,0,1,17.22,21.6342,0.35,8.9981,386
11/5/11,0,11,15,0,6,0,1,16.4,20.8641,0.37,12.998,343
11/5/11,0,11,16,0,6,0,1,16.4,20.8641,0.4,15.0013,335
11/5/11,0,11,17,0,6,0,1,15.58,20.0889,0.4,11.0014,334
11/5/11,0,11,18,0,6,0,1,14.76,18.5436,0.5,6.0032,237
11/5/11,0,11,19,0,6,0,1,13.94,18.5436,0.53,0,204
11/5/11,0,11,20,0,6,0,1,13.12,17.7735,0.66,0,165
11/5/11,0,11,21,0,6,0,1,13.12,17.7735,0.66,0,118
11/5/11,0,11,22,0,6,0,1,12.3,16.9983,0.65,0,82
11/5/11,0,11,23,0,6,0,1,11.48,16.2282,0.7,0,85
11/6/11,0,11,0,0,0,0,1,11.48,16.2282,0.75,0,75
11/6/11,0,11,1,0,0,0,1,10.66,15.453,0.81,0,115
11/6/11,0,11,2,0,0,0,1,10.66,15.453,0.81,0,29
11/6/11,0,11,3,0,0,0,1,9.84,14.6829,0.87,0,9
11/6/11,0,11,4,0,0,0,1,9.84,14.6829,0.87,0,6
11/6/11,0,11,5,0,0,0,1,9.84,12.3624,0.87,8.9981,5
11/6/11,0,11,6,0,0,0,1,10.66,14.6829,0.81,6.0032,16
11/6/11,0,11,7,0,0,0,1,10.66,13.9077,0.87,7.0015,28
11/6/11,0,11,8,0,0,0,2,11.48,15.453,0.87,6.0032,90
11/6/11,0,11,9,0,0,0,2,12.3,16.2282,0.75,6.0032,170
11/6/11,0,11,10,0,0,0,1,14.76,18.5436,0.66,6.0032,262
11/6/11,0,11,11,0,0,0,1,17.22,21.6342,0.58,6.0032,320
11/6/11,0,11,12,0,0,0,1,18.04,22.4094,0.54,0,346
11/6/11,0,11,13,0,0,0,1,18.86,23.1795,0.51,11.0014,314
11/6/11,0,11,14,0,0,0,1,18.86,23.1795,0.55,12.998,320
11/6/11,0,11,15,0,0,0,1,19.68,23.9547,0.51,12.998,306
11/6/11,0,11,16,0,0,0,1,18.86,23.1795,0.55,15.0013,347
11/6/11,0,11,17,0,0,0,1,18.04,22.4094,0.62,11.0014,256
11/6/11,0,11,18,0,0,0,1,17.22,21.6342,0.71,7.0015,185
11/6/11,0,11,19,0,0,0,1,15.58,20.0889,0.76,12.998,151
11/6/11,0,11,20,0,0,0,1,14.76,18.5436,0.81,7.0015,116
11/6/11,0,11,21,0,0,0,1,14.76,18.5436,0.81,6.0032,88
11/6/11,0,11,22,0,0,0,1,14.76,19.3188,0.87,0,45
11/6/11,0,11,23,0,0,0,1,13.94,17.7735,0.87,6.0032,50
11/7/11,0,11,0,0,1,1,1,13.94,18.5436,0.87,0,15
11/7/11,0,11,1,0,1,1,1,13.94,18.5436,0.87,0,8
11/7/11,0,11,2,0,1,1,1,13.12,17.7735,0.93,0,2
11/7/11,0,11,3,0,1,1,1,13.12,17.7735,0.93,0,3
11/7/11,0,11,4,0,1,1,1,13.12,17.7735,0.93,0,6
11/7/11,0,11,5,0,1,1,1,12.3,16.9983,0.93,0,26
11/7/11,0,11,6,0,1,1,2,11.48,16.2282,0.93,0,99
